Area Code,Area Code (M49),Area,Item Code,Item Code (SDG),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,24003,'AG_PRD_FIESS,2.1.2 Prevalence of severe food insecurity (%),61211,Confidence interval: Lower bound,2020,2020,%,4.8,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | ALLAGE
154,'807,North Macedonia,24003,'AG_PRD_FIESS,2.1.2 Prevalence of severe food insecurity (%),61212,Confidence interval: Upper bound,2015,2015,%,4.7,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | ALLAGE
154,'807,North Macedonia,24003,'AG_PRD_FIESS,2.1.2 Prevalence of severe food insecurity (%),61212,Confidence interval: Upper bound,2016,2016,%,4.2,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | ALLAGE
154,'807,North Macedonia,24003,'AG_PRD_FIESS,2.1.2 Prevalence of severe food insecurity (%),61212,Confidence interval: Upper bound,2017,2017,%,4.2,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | ALLAGE
154,'807,North Macedonia,24003,'AG_PRD_FIESS,2.1.2 Prevalence of severe food insecurity (%),61212,Confidence interval: Upper bound,2018,2018,%,4.2,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | ALLAGE
154,'807,North Macedonia,24003,'AG_PRD_FIESS,2.1.2 Prevalence of severe food insecurity (%),61212,Confidence interval: Upper bound,2019,2019,%,6.2,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | ALLAGE
154,'807,North Macedonia,24003,'AG_PRD_FIESS,2.1.2 Prevalence of severe food insecurity (%),61212,Confidence interval: Upper bound,2020,2020,%,7.2,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | ALLAGE
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),6121,Value,2015,2015,%,3.3,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),6121,Value,2016,2016,%,2.9,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),6121,Value,2017,2017,%,2.7,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),6121,Value,2018,2018,%,3.1,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),6121,Value,2019,2019,%,4.3,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),6121,Value,2020,2020,%,5.8,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61211,Confidence interval: Lower bound,2015,2015,%,1.8,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61211,Confidence interval: Lower bound,2016,2016,%,1.4,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61211,Confidence interval: Lower bound,2017,2017,%,1.4,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61211,Confidence interval: Lower bound,2018,2018,%,1.7,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61211,Confidence interval: Lower bound,2019,2019,%,2.8,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61211,Confidence interval: Lower bound,2020,2020,%,4.2,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61212,Confidence interval: Upper bound,2015,2015,%,4.7,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61212,Confidence interval: Upper bound,2016,2016,%,4.3,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61212,Confidence interval: Upper bound,2017,2017,%,4,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61212,Confidence interval: Upper bound,2018,2018,%,4.5,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61212,Confidence interval: Upper bound,2019,2019,%,5.9,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
154,'807,North Macedonia,24003F,'AG_PRD_FIESS_F,2.1.2 Prevalence of severe food insecurity (%) (female),61212,Confidence interval: Upper bound,2020,2020,%,7.3,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),6121,Value,2015,2015,%,3.1,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),6121,Value,2016,2016,%,2.4,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),6121,Value,2017,2017,%,2.9,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),6121,Value,2018,2018,%,2.6,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),6121,Value,2019,2019,%,4.6,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),6121,Value,2020,2020,%,5.1,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61211,Confidence interval: Lower bound,2015,2015,%,1.8,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61211,Confidence interval: Lower bound,2016,2016,%,1.3,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61211,Confidence interval: Lower bound,2017,2017,%,1.6,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61211,Confidence interval: Lower bound,2018,2018,%,1.4,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61211,Confidence interval: Lower bound,2019,2019,%,3.1,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61211,Confidence interval: Lower bound,2020,2020,%,3.6,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2019-2021. | Global monitoring data | 2019-2021 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61212,Confidence interval: Upper bound,2015,2015,%,4.4,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2014-2016. | Global monitoring data | 2014-2016 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61212,Confidence interval: Upper bound,2016,2016,%,3.6,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2015-2017. | Global monitoring data | 2015-2017 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61212,Confidence interval: Upper bound,2017,2017,%,4.2,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2016-2018. | Global monitoring data | 2016-2018 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61212,Confidence interval: Upper bound,2018,2018,%,3.8,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2017-2019. | Global monitoring data | 2017-2019 | 15+
154,'807,North Macedonia,24003M,'AG_PRD_FIESS_M,2.1.2 Prevalence of severe food insecurity (%) (male),61212,Confidence interval: Upper bound,2019,2019,%,6.1,A,Global | Food and Agriculture Organization of the United Nations (FAO) | The observation represents the 3-year average of the period 2018-2020. | Global monitoring data | 2018-2020 | 15+
