Area Code,Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Unit,Value,Flag,Note
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,Employment in agriculture - ILO modelled estimates (thousands) - Annual,33,Female,2015,2015,1000 persons,49.644000,X,Adjusted
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,Employment in agriculture - ILO modelled estimates (thousands) - Annual,33,Female,2016,2016,1000 persons,44.920000,X,Adjusted
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,Employment in agriculture - ILO modelled estimates (thousands) - Annual,33,Female,2017,2017,1000 persons,46.258000,X,Adjusted
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,Employment in agriculture - ILO modelled estimates (thousands) - Annual,33,Female,2018,2018,1000 persons,44.552000,X,Adjusted
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,Employment in agriculture - ILO modelled estimates (thousands) - Annual,33,Female,2019,2019,1000 persons,41.788000,X,Adjusted
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1991,1991,%,26.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1992,1992,%,26.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1993,1993,%,26.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1994,1994,%,26.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1995,1995,%,26.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1996,1996,%,26.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1997,1997,%,26.100000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1998,1998,%,25.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,1999,1999,%,25.200000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2000,2000,%,24.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2001,2001,%,24.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2002,2002,%,23.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2003,2003,%,22.000000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2004,2004,%,21.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2005,2005,%,20.800000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2006,2006,%,20.100000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2007,2007,%,18.200000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2008,2008,%,18.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2009,2009,%,18.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2010,2010,%,18.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2011,2011,%,18.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2012,2012,%,17.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2013,2013,%,18.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2014,2014,%,18.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2015,2015,%,17.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2016,2016,%,16.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2017,2017,%,16.200000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2018,2018,%,15.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,11,Total,2019,2019,%,13.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1991,1991,%,25.100000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1992,1992,%,25.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1993,1993,%,25.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1994,1994,%,25.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1995,1995,%,25.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1996,1996,%,25.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1997,1997,%,25.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1998,1998,%,25.000000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,1999,1999,%,24.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2000,2000,%,23.800000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2001,2001,%,23.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2002,2002,%,23.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2003,2003,%,21.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2004,2004,%,21.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2005,2005,%,20.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2006,2006,%,20.000000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2007,2007,%,18.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2008,2008,%,19.000000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2009,2009,%,18.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2010,2010,%,18.800000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2011,2011,%,18.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2012,2012,%,17.100000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2013,2013,%,17.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2014,2014,%,18.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2015,2015,%,18.100000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2016,2016,%,17.200000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2017,2017,%,16.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2018,2018,%,16.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,21,Male,2019,2019,%,14.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1991,1991,%,28.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1992,1992,%,27.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1993,1993,%,28.800000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1994,1994,%,28.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1995,1995,%,28.100000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1996,1996,%,27.800000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1997,1997,%,27.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1998,1998,%,27.000000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,1999,1999,%,26.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2000,2000,%,25.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2001,2001,%,25.500000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2002,2002,%,24.700000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2003,2003,%,22.200000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2004,2004,%,21.400000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2005,2005,%,21.000000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2006,2006,%,20.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2007,2007,%,17.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2008,2008,%,17.100000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2009,2009,%,17.900000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2010,2010,%,18.300000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2011,2011,%,18.800000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2012,2012,%,17.600000,X,
154,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,Share of employment in agriculture (%) - ILO Modelled Estimates - Annual,31,Female,2013,2013,%,20.300000,X,
