Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
154,'807,North Macedonia,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,68040.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,2553.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,4400.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,19400.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,11300.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,12500.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,30000.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,19500.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,14040.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,15000.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,31000.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,11810.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,17460.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,9790.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,17610.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,13390.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,33780.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,30017.200000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,21209.200000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,25000.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,40000.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,29657.700000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,59638.800000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,28779.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,32203.300000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,23960.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,31062.800000,A
154,'807,North Macedonia,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,68040.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,501.600000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,189.200000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,448.400000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,298.300000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,312.600000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,600.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,358.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,246.700000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,227.600000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,455.600000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,239.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,354.300000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,200.600000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,393.700000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,319.800000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,766.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,678.600000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,442.900000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,538.800000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,861.400000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,534.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,1070.100000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,526.500000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,618.000000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,436.100000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,573.700000,A
154,'807,North Macedonia,526,'01343,Apricots,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,1305.900000,A
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,5.920000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,10.210000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,45.010000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,26.220000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,29.000000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,69.610000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,45.240000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,32.580000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,34.800000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,71.930000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,28.900000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,24.740000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,27.400000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,40.510000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,22.720000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,40.860000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,31.070000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,78.380000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,31.480000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,69.650000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,49.210000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,58.010000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.810000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,68.810000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,138.380000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,66.770000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,74.720000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,55.590000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,72.070000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,157.870000,I
154,'807,North Macedonia,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,106.500000,I
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,1178.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,3828.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,8841.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,6675.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,8926.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,9530.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,7550.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,8246.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,8222.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,11086.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,9492.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,7294.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,7983.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,7413.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,10500.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,9818.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,11246.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,14330.600000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,7769.100000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,13028.700000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,13633.400000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,11316.400000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,9571.000000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,10931.200000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,9018.100000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,9217.700000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,9018.900000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,7128.400000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,11271.700000,A
154,'807,North Macedonia,44,'0115,Barley,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,11099.700000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,1178.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,3828.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,8841.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,6675.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,8926.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,9530.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,7550.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,8246.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,8222.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,11086.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,9492.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,7294.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,7983.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,7413.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,10500.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,9818.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,11246.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,14330.600000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,7769.100000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,13028.700000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,13633.400000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,11316.400000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,9571.000000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,10931.200000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,9018.100000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,9217.700000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,9018.900000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,7128.400000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,11271.700000,A
154,'807,North Macedonia,44,'0115,Barley,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,11099.700000,A
154,'807,North Macedonia,44,'0115,Barley,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,231.400000,A
154,'807,North Macedonia,44,'0115,Barley,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,164.600000,A
154,'807,North Macedonia,44,'0115,Barley,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,204.400000,A
154,'807,North Macedonia,44,'0115,Barley,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,176.200000,A
