Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1991,1991,1000 persons,62.720000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1992,1992,1000 persons,60.470000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1993,1993,1000 persons,58.890000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1994,1994,1000 persons,55.770000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1995,1995,1000 persons,50.740000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1996,1996,1000 persons,47.600000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1997,1997,1000 persons,49.020000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1998,1998,1000 persons,51.860000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,1999,1999,1000 persons,55.330000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2000,2000,1000 persons,53.690000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2001,2001,1000 persons,56.450000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2002,2002,1000 persons,56.100000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2003,2003,1000 persons,50.050000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2004,2004,1000 persons,38.410000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2005,2005,1000 persons,41.600000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2006,2006,1000 persons,44.610000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2007,2007,1000 persons,40.240000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2008,2008,1000 persons,45.700000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2009,2009,1000 persons,43.900000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2010,2010,1000 persons,46.400000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2011,2011,1000 persons,48.670000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2012,2012,1000 persons,45.540000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2013,2013,1000 persons,55.470000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2014,2014,1000 persons,50.410000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2015,2015,1000 persons,49.580000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2016,2016,1000 persons,44.900000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2017,2017,1000 persons,46.280000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2018,2018,1000 persons,44.580000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2019,2019,1000 persons,42.000000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2020,2020,1000 persons,31.440000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21144,"Employment in agriculture, forestry and fishing - ILO modelled estimates",3,Female,6199,Value,2021,2021,1000 persons,26.320000,X,Adjusted
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1991,1991,US$,6921.740000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1992,1992,US$,6853.630000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1993,1993,US$,5528.320000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1994,1994,US$,5951.220000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1995,1995,US$,6097.570000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1996,1996,US$,5984.220000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1997,1997,US$,6007.620000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1998,1998,US$,6126.870000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,1999,1999,US$,6093.140000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2000,2000,US$,6191.830000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2001,2001,US$,5313.970000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2002,2002,US$,5471.130000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2003,2003,US$,6956.270000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2004,2004,US$,7628.770000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2005,2005,US$,7833.320000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2006,2006,US$,7837.740000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2007,2007,US$,8555.590000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2008,2008,US$,10108.410000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2009,2009,US$,9858.490000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2010,2010,US$,8388.110000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2011,2011,US$,8386.000000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2012,2012,US$,7598.450000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2013,2013,US$,7302.590000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2014,2014,US$,7502.550000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2015,2015,US$,7720.510000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2016,2016,US$,8076.980000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2017,2017,US$,7074.230000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2018,2018,US$,7727.440000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21085,Agriculture value added per worker (constant 2015 US$),1,Total,6228,Value,2019,2019,US$,8276.920000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1991,1991,%,26.500000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1992,1992,%,26.400000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1993,1993,%,26.400000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1994,1994,%,26.300000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1995,1995,%,26.300000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1996,1996,%,26.100000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1997,1997,%,25.900000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1998,1998,%,25.700000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,1999,1999,%,25.300000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,2000,2000,%,24.500000,X,
154,'807,North Macedonia,3043,ILO - ILO Modelled Estimates,21156,"Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates",1,Total,6121,Value,2001,2001,%,24.200000,X,
